Date,Open,High,Low,Close,Volume,sma_20_ratio,sma_50_ratio,bb_upper_ratio,bb_lower_ratio,rsi,macd_ratio,return_5d,return_10d,volatility_20d,vol_log_ret
2020-02-13,65.43,65.61,65.06,65.24,713560,-0.05833077866339684,-0.08524524831391794,0.16703734201673595,0.0503757846899424,0.4235588922892027,-0.028566491743312005,-0.005639384240207379,-0.0831928049465992,0.021410493863087857,-0.16095420963853435
2020-02-14,65.43,65.55,65.06,65.06,708080,-0.05563326160467242,-0.08538579772517675,0.1651154824209099,0.053848959211565045,0.39753085961692924,-0.028823410191715693,-0.032708890871245955,-0.01751736635457557,0.0214038585129835,-0.007709433376506425
2020-02-18,65.79,65.79,64.27,64.39,1078500,-0.06026556918776204,-0.093561111973909,0.17086821454804843,0.05033707617252436,0.2620904807572031,-0.02976231180951974,-0.03202044497895362,-0.025869894099848634,0.021353593739721944,0.4207688991130798
2020-02-19,64.08,65.12,64.08,64.94,747510,-0.04611949491838606,-0.08154296273483216,0.15519660886883127,0.06295761903205917,0.2909516348882038,-0.028994715554530648,-0.007488919455907239,0.013420724094881376,0.021517252557721238,-0.36657837216687383
2020-02-20,65.3,65.61,64.88,64.94,624620,-0.040760702186633906,-0.07890052356020948,0.14771807224906533,0.06619666787579763,0.37487436658468254,-0.02826038724749013,-0.007488919455907239,-0.0018444512757455067,0.021461616791720664,-0.17960395507407156
2020-02-21,65.61,66.77,65.61,66.22,1484500,-0.016354575656901214,-0.056424041075203914,0.11695823169547667,0.08424908038167425,0.999999972055889,-0.02529213469705857,0.015021459227467782,0.00929736320682828,0.022138095202435103,0.8656889020295129
2020-02-24,65.3,65.79,64.69,64.94,954600,-0.030843855866954335,-0.07555281798583294,0.1283394292780666,0.06665171754415794,0.8119934985933409,-0.02513411738542323,-0.0018444512757455067,-0.03449301219149581,0.022329202869492654,-0.44154051570063757
2020-02-25,64.88,66.22,64.69,65.91,1200220,-0.010764679107874243,-0.05790927021696254,0.09877235755637616,0.07724299934062767,1.4409638068108586,-0.022801184111937624,0.02360615002329558,-0.00917017438364398,0.02270485226633866,0.22896753335572484
2020-02-26,65.12,65.12,64.08,64.08,1346630,-0.03200686641697881,-0.08587390761548055,0.10683741947149177,0.04282368663753416,0.8361203817630675,-0.023881302420634052,-0.013242993532491476,-0.020632737276478852,0.022492743808395877,0.1151002113016748
2020-02-27,64.08,65.55,63.35,65.55,863890,-0.0023951182303586682,-0.060048817696414944,0.048596656564622996,0.04380642010390555,0.9899665320074721,-0.0216193053320102,0.009393286110255694,0.0018340210912424215,0.023386525100573083,-0.4439145933497013
2020-02-28,64.27,64.75,62.86,63.78,1437350,-0.024427720288491574,-0.08705550329256807,0.05212340600457387,0.003267965427590608,0.5509677319825178,-0.022789707482310333,-0.03684687405617637,-0.022378908645003026,0.022649921508275637,0.5091105116872026
2020-03-02,63.78,64.39,63.35,63.78,909240,-0.02251489495139531,-0.08462527438068367,0.05144600169578445,0.006416211792993942,0.6091298023854249,-0.02297691446214151,-0.01786264243917457,-0.019674146941284998,0.016875056842723946,-0.45794692957502825
2020-03-03,64.39,64.82,63.84,64.27,741380,-0.013295472226544291,-0.07402209428971533,0.041958048452374594,0.015367103999285899,0.804054035039261,-0.022079252350547036,-0.024882415414959835,-0.001863643422891803,0.017005959638013105,-0.20409552235385675
2020-03-04,64.27,64.69,63.78,63.96,612800,-0.018112883051907388,-0.07667292057535965,0.047149598352202234,0.010923832248387347,0.7640449266506747,-0.021751275993435914,-0.0018726591760299671,-0.015090853095164669,0.015587119913340327,-0.1904744129176148
2020-03-05,64.08,64.63,63.78,63.78,438020,-0.01998275321417355,-0.07732204452806526,0.050580137606742154,0.010614631178395163,0.7652732946723058,-0.021447452342110967,-0.02700228832951934,-0.01786264243917457,0.015173798458347564,-0.3357733958462443
2020-03-06,63.78,63.96,63.23,63.59,664920,-0.021442050636892623,-0.07794936310740684,0.05348542553410855,0.01060132426032342,0.7640449266506756,-0.02121775136245953,-0.002978990279084326,-0.03971609785563268,0.015018078865703399,0.41740138217386047
2020-03-09,61.03,62.56,59.2,59.2,2356790,-0.0903800675675675,-0.1539459459459458,0.14194090904239773,-0.03881922609273741,0.47839195306785154,-0.02819972399947417,-0.07180934462213862,-0.08838928241453647,0.020132708110742272,1.2653879903573522
2020-03-10,58.59,62.13,58.59,62.07,1761300,-0.036378282584179196,-0.0974641533752216,0.08626322655678167,0.013506661388423163,0.7115577789328553,-0.026942350011271616,-0.03423058969970427,-0.05826126536185705,0.023493403791083473,-0.2912482074632674
2020-03-11,62.25,64.08,60.54,62.01,2292410,-0.034623447830995205,-0.09516529592001284,0.08647897927010885,0.01723208360811844,0.7072926974005015,-0.026774761953325673,-0.030487804878048808,-0.032303370786516905,0.023289695164858886,0.2635513616300251
2020-03-12,59.32,61.95,59.2,61.58,2431600,-0.038721987658330674,-0.09922702176031177,0.09316694795148922,0.015722972634827876,0.5555555481055765,-0.02705871458328144,-0.03449357165255573,-0.06056445461479787,0.02330339570949373,0.05894578599577294
